date,state,temp,hot_temp,maxtemp,mintemp,humidity,gust_speed_m_s,wind_speed_m_s,min_rainfall_mm,max_rainfall_mm
15-02-2024,Punjab,3.01,7.38,7.09,-0.37,58.7,6.75,3.24,0,0
15-02-2024,Rajasthan,15.03,19.61,18.55,11.93,42.1,7.72,5.12,0,0
15-02-2024,Sikkim,4.71,10.1,8.52,2.07,44.8,10.8,4.91,0,0
15-02-2024,Tamil Nadu,18.87,26.12,24.63,17.18,69.5,6.07,2.84,0,0
15-02-2024,Telangana,19.52,22.26,22.04,14.54,66.5,17.46,8.97,0,0
15-02-2024,Tripura,14.11,19.7,18.22,9.13,78.8,13.45,7.08,0.81,42.33
15-02-2024,Uttar Pradesh,15.2,20.61,18.79,10.69,59.2,7.13,3.35,0,0
15-02-2024,Uttarakhand,-0.43,3.24,2.89,-4.83,49,0.82,0.5,0,0
15-02-2024,West Bengal,15.14,21.86,19.59,9.82,71.2,11.09,5.22,0,0
15-02-2024,Andaman and Nicobar Islands,21.78,28.36,26.78,17.53,92.3,7.68,3.63,8.11,18.72
15-02-2024,Chandigarh,2.29,7.94,6.41,-2.38,54.3,1.92,1,0,0
15-02-2024,Dadra and Nagar Haveli and Daman and Diu,22.78,28.95,26.09,17.22,68.7,2.3,1.14,0,0
15-02-2024,Delhi,0.4,5.82,4.1,-4.17,62.9,9.07,5.06,0,0
15-02-2024,Jammu and Kashmir,4.56,8.7,8.36,3.15,48,0.68,0.5,0,0
15-02-2024,Ladakh,8.01,11.45,11.31,2.07,51.8,7.98,3.67,0,0
15-02-2024,Lakshadweep,19.51,23.16,22.5,15.84,81.1,8.55,4.18,0,0
15-02-2024,Puducherry,22.25,26.55,25.65,18.73,76.9,11.69,5.53,0,0
16-02-2024,Andhra Pradesh,20.77,25,24.31,17.48,78,5.45,3.67,0,0
16-02-2024,Arunachal Pradesh,14.59,18.61,17.8,11.83,77.4,5.09,3.64,0,0
16-02-2024,Assam,14.43,18.97,18.02,8.65,76,7.73,4.22,0,0
16-02-2024,Bihar,17.15,22.96,21.52,10.99,68.4,8.65,5.42,0,0
16-02-2024,Chhattisgarh,17.47,22.34,21.05,14.28,48.8,3.91,2.54,0,0
16-02-2024,Goa,23.79,27.01,25.66,20.67,78.9,2.86,1.51,0,0
16-02-2024,Gujarat,19.4,23.67,23.39,15.62,35.5,3.53,2.01,0,0
16-02-2024,Haryana,4.26,11.15,9.58,3.8,55.3,6.55,4.28,0,0
16-02-2024,Himachal Pradesh,4.12,12.05,10.49,-1.38,53.8,5.18,2.42,0,0
16-02-2024,Jharkhand,14.76,18.04,17.67,13.84,61.6,6.71,3.18,2.19,13.26
16-02-2024,Karnataka,15.83,19.22,18.48,11.38,73.1,7.72,5.34,0,0
16-02-2024,Kerala,20.15,26.35,25.61,16.42,73.1,9.07,5.73,0,0
16-02-2024,Madhya Pradesh,12.32,16.04,15.46,7.47,50.6,4.94,3.71,0,0
16-02-2024,Maharashtra,14.74,18.86,18.13,10.2,61.4,4.99,2.29,0,0
16-02-2024,Manipur,12.9,16.97,16.27,8.57,81.2,9.74,4.9,0,0
16-02-2024,Meghalaya,16.95,23.01,21.05,12.42,84.7,3.42,1.98,0,0
16-02-2024,Mizoram,16.27,22.16,20.92,14.14,86.8,7.44,4.6,0,0
16-02-2024,Nagaland,14.31,19.36,18.76,9.44,95.3,1.08,0.78,0,0
16-02-2024,Odisha,16.85,19.42,18.02,10.95,66.6,5.62,2.94,0,0
16-02-2024,Punjab,4.96,9.76,8.31,1.23,58.8,6.19,3.19,0,0
16-02-2024,Rajasthan,16.04,21.48,21.07,12.57,41.6,4.97,2.53,0,0
16-02-2024,Sikkim,2.73,4.52,3.99,-2.54,58.5,8.68,5.45,0,0
16-02-2024,Tamil Nadu,17.59,21.8,20.28,13.67,71.7,14.54,8.21,0,0
16-02-2024,Telangana,20.32,25.99,24.1,13.69,70.3,7.19,5.05,0,0
16-02-2024,Tripura,15.17,18.35,18.06,11.26,80.9,5.55,4.05,11.71,44.28
16-02-2024,Uttar Pradesh,17.74,23.11,21.93,13.65,62.7,9,4.86,0,0
16-02-2024,Uttarakhand,-0.4,1.88,1.3,-5,49,7.07,4.13,0,0
16-02-2024,West Bengal,16.52,22.16,21.75,12,69.8,6.24,4.52,0,0
16-02-2024,Andaman and Nicobar Islands,21.17,24.34,23.68,16.03,74.5,7.48,4,0,0
16-02-2024,Chandigarh,3.72,8.43,7.37,0.03,56.4,9.62,4.88,0,0
16-02-2024,Dadra and Nagar Haveli and Daman and Diu,22.11,26.8,26.67,18.35,78,5.5,3.07,0,0
16-02-2024,Delhi,2.39,7.14,6.07,0.67,52,11.95,8.34,0,0
16-02-2024,Jammu and Kashmir,2.22,7.62,7.25,-1.22,59.2,2.22,1.02,0,0
16-02-2024,Ladakh,4.37,11.19,10.01,-0.48,60.2,13.58,6.58,0,0
16-02-2024,Lakshadweep,23.3,25.93,25.74,18.14,67.8,1.1,0.5,0,0
16-02-2024,Puducherry,21.84,25.61,24.57,16.18,76.7,2.78,1.55,0,0
17-02-2024,Andhra Pradesh,22.97,27.91,27.42,18.72,74.6,1.03,0.79,0,0
17-02-2024,Arunachal Pradesh,14.37,16.93,15.74,11.42,83,6.16,3.59,0,0
17-02-2024,Assam,15.43,19.27,18.11,12.41,74.8,3.46,2.41,0,0
17-02-2024,Bihar,12.38,16.84,15.97,9.81,64.1,10.91,6.51,0,0
17-02-2024,Chhattisgarh,18.05,22.6,21.61,15.44,68.1,9.48,4.8,0,0
17-02-2024,Goa,22.02,24.93,24.68,17.72,84.1,0.89,0.67,0,0
17-02-2024,Gujarat,17.39,22.71,21.09,12.29,41.9,3.46,1.9,0,0
17-02-2024,Haryana,3.31,9.12,7.9,-1.89,62,5.35,2.68,0,0
17-02-2024,Himachal Pradesh,0.77,4.52,4.35,-2.01,50.7,10.44,7.97,0,0
17-02-2024,Jharkhand,16.38,20.62,20.32,14.22,60.1,8.04,6.09,0,0
17-02-2024,Karnataka,21.7,26.37,25.92,16.6,78.3,4.98,2.36,0,0
17-02-2024,Kerala,23.63,28.02,27.66,22.32,59.3,9.91,5.59,0,0
17-02-2024,Madhya Pradesh,15.13,19.79,17.98,13.35,40.6,4.88,2.97,0,0
17-02-2024,Maharashtra,16.43,22.29,21.48,13.15,47.7,2.19,1.13,0,0
17-02-2024,Manipur,16.22,22.41,21.33,12.56,78.1,15.03,7.2,0,0
17-02-2024,Meghalaya,17.19,24.16,22.42,12.32,66.8,5.63,4.33,0,0
17-02-2024,Mizoram,14.19,20.62,19.8,7.87,89.2,11.73,6.71,0,0
17-02-2024,Nagaland,15.25,19.08,18.5,9.95,80.5,10.84,6.04,0,0
17-02-2024,Odisha,16.17,20.05,18.84,10.87,73.8,10.33,5.13,0,0
17-02-2024,Punjab,5.17,12.91,11.03,2.2,51.7,3.94,1.97,0,0
17-02-2024,Rajasthan,15.7,18.44,18.05,11.05,31.1,3.7,1.83,0,0
17-02-2024,Sikkim,1.85,3.68,3.59,-2.67,58.8,3.11,2.38,0,0
17-02-2024,Tamil Nadu,19.21,24.28,23.67,16.09,56.7,7.8,5.2,0,0
17-02-2024,Telangana,22.58,28.06,27.53,19.58,83.9,4.42,2.23,0,0
17-02-2024,Tripura,16.46,21.26,20.29,11.89,79.7,8.99,6.22,0,0
17-02-2024,Uttar Pradesh,14.79,20.74,19.52,9.56,66.7,4.66,3.33,0,0
17-02-2024,Uttarakhand,-0.16,2.98,2.46,-2.3,51.4,0.89,0.5,0,0
17-02-2024,West Bengal,17.4,21.2,20.65,13.48,65.5,5.72,3.43,0,0
17-02-2024,Andaman and Nicobar Islands,19.57,25.87,23.93,15.72,77,4.07,2.85,0,0
17-02-2024,Chandigarh,2.76,5.58,5.34,1.44,55.6,8.69,4.04,0,0
17-02-2024,Dadra and Nagar Haveli and Daman and Diu,17.56,21.41,20.86,14.51,64.8,4.04,2.35,0,0
17-02-2024,Delhi,3.52,7.02,6.64,-0.4,61.6,0.8,0.5,0.43,1.64
17-02-2024,Jammu and Kashmir,2.25,7.08,6.08,-0.13,58.8,4.84,2.73,0,0
17-02-2024,Ladakh,-0.12,0.57,0.05,-7.22,69.6,5.72,4.18,0,0
17-02-2024,Lakshadweep,20.74,24.57,24.31,13.72,73.2,3.95,2.2,0,0
17-02-2024,Puducherry,20.8,27.61,25.19,16.69,64.3,1.35,0.66,0,0
18-02-2024,Andhra Pradesh,24.12,31.82,29.68,19.48,70.8,4.71,2.23,0,0
18-02-2024,Arunachal Pradesh,10.86,15.72,14.72,10.22,88.8,6.74,3.47,0,0
18-02-2024,Assam,15.44,20.88,20.33,11.47,87.1,6.02,3.07,0,0
18-02-2024,Bihar,14.53,18.21,17.13,12.46,59.9,6.88,3.71,0,0
18-02-2024,Chhattisgarh,17.8,23.38,21.58,14.44,66.3,7.62,3.8,0,0
18-02-2024,Goa,21.5,25.77,25.03,17.25,69.2,5.74,3.52,8.39,60.89
18-02-2024,Gujarat,16.52,22.39,22.38,10.44,45.1,3.47,2.31,0,0
18-02-2024,Haryana,4.44,9.84,9.09,0.59,57.8,7.21,4.52,0,0
18-02-2024,Himachal Pradesh,3.2,6.09,5.42,-0.72,54.7,3.46,2.06,0,0
18-02-2024,Jharkhand,15.88,20.45,18.86,12.89,59.8,10.17,6.05,0,0
18-02-2024,Karnataka,21.25,24.34,24.27,20.88,74.6,13.35,7.13,0,0
18-02-2024,Kerala,21.05,27.01,26.57,13.82,58,0.66,0.5,0,0
18-02-2024,Madhya Pradesh,17.52,21.24,20.96,13.25,35.5,6.42,2.97,0,0
18-02-2024,Maharashtra,17.5,20.85,20.52,15.06,67.2,5.81,3.94,0,0
18-02-2024,Manipur,9.78,13.66,12.65,7.08,99.7,8.38,4.75,0,0
18-02-2024,Meghalaya,13.96,19.78,17.88,7.29,76.5,7.37,3.96,0,0
18-02-2024,Mizoram,17.89,22.46,21.44,14.9,82.5,5.25,3.65,0,0
18-02-2024,Nagaland,16.89,21.47,21.27,14.37,78.5,6.55,4.83,0,0
18-02-2024,Odisha,16.58,20.69,19.69,11.26,63.1,6.44,3.92,0,0
18-02-2024,Punjab,3.89,7.72,7.31,-0.75,55.7,8.57,5.49,0,0
18-02-2024,Rajasthan,12.82,14.95,14.91,7.92,38.2,6.77,4.61,0,0
18-02-2024,Sikkim,3.51,7.81,7.14,-0.15,68.4,8.59,4.96,0,0
18-02-2024,Tamil Nadu,20.93,24.77,22.83,18.15,66.9,11.13,6.95,0,0
18-02-2024,Telangana,20.47,24.96,23.89,15.09,67.5,7.13,3.26,0,0
18-02-2024,Tripura,14.52,18.34,16.93,11.86,69,9.01,6.41,0,0
18-02-2024,Uttar Pradesh,18.46,24.84,23.74,12.78,66.5,0.73,0.5,0,0
18-02-2024,Uttarakhand,5.37,9.53,8.41,0.1,49.8,5.31,2.44,0,0
18-02-2024,West Bengal,18.44,21.34,21.01,14.25,63.1,5.17,3.42,0,0
18-02-2024,Andaman and Nicobar Islands,21.59,24.31,24.07,18.8,74.5,8.59,5.2,0,0
18-02-2024,Chandigarh,7.04,9.7,9.33,1.41,49.8,4.67,2.16,0,0
18-02-2024,Dadra and Nagar Haveli and Daman and Diu,22.3,24.92,24.67,19.79,67.3,5.76,3.12,0,0
18-02-2024,Delhi,7.24,11.27,10.14,3.89,51.6,8.98,4.7,0,0
18-02-2024,Jammu and Kashmir,3.79,7.04,6.55,0.67,63.2,1.84,1.22,0,0
18-02-2024,Ladakh,3.14,6.88,6.32,1.38,54.4,4.76,2.37,0,0
18-02-2024,Lakshadweep,20.94,25.27,24.72,20.18,76,5.4,2.74,0,0
18-02-2024,Puducherry,19.76,27.07,25.99,13.03,76.8,1.07,0.5,0,0
19-02-2024,Andhra Pradesh,19.65,23.09,22.59,16,54.7,5.62,4.19,0,0
19-02-2024,Arunachal Pradesh,16.06,21.76,21.48,13.24,63.9,4.64,2.97,0,0
19-02-2024,Assam,18.94,22.15,22.13,14.72,81.7,1,0.5,0,0
19-02-2024,Bihar,18.54,21.95,20.81,14.3,67.7,2.71,1.94,0,0
19-02-2024,Chhattisgarh,12.8,17.17,16.71,9.03,64.6,5.66,3.42,0,0
19-02-2024,Goa,19.02,26.31,25.4,13.94,73.9,4.99,3.05,0,0
19-02-2024,Gujarat,16.15,20.48,19.23,9.24,47.5,3.55,2.45,0.46,1.93
19-02-2024,Haryana,7.97,13.73,12.24,3.04,58.2,7.17,3.43,0,0
19-02-2024,Himachal Pradesh,5.64,8.94,7.33,4.47,50.2,0.94,0.52,0,0
19-02-2024,Jharkhand,17.67,21.05,20.22,14.8,70.2,5.88,2.97,0,0
19-02-2024,Karnataka,21.02,24.77,24.29,16.13,72.8,7.04,4.24,0,0
19-02-2024,Kerala,20.05,25.59,23.77,15.62,71.1,1.44,0.98,0,0
19-02-2024,Madhya Pradesh,14.79,20.35,19.98,10.1,43.6,3.64,2.1,0,0
19-02-2024,Maharashtra,17.93,23.36,22.35,11.35,68.1,9.05,4.63,0,0
19-02-2024,Manipur,15.96,21.4,20.75,13,83.9,6.45,4.17,0,0
19-02-2024,Meghalaya,15.31,19.86,19.67,10.53,75.2,9.83,4.71,0,0
19-02-2024,Mizoram,14.5,19.25,18.88,10.56,85.6,3.7,1.71,0,0
19-02-2024,Nagaland,14.86,20.62,19.55,10,80.4,12.75,6.84,0,0
19-02-2024,Odisha,17.45,21.41,20.23,13.52,71.3,9.68,5.11,0,0
19-02-2024,Punjab,2.89,8.67,7.61,-2.45,57.9,8.39,4.33,0,0
19-02-2024,Rajasthan,16.46,20.5,20.35,15.22,35.1,6.94,3.3,0,0
19-02-2024,Sikkim,1.76,7.63,6.03,-4.03,57,8.95,5.45,0.4,3.47
19-02-2024,Tamil Nadu,22.14,27.52,25.95,18.43,61.7,3.97,2.43,0,0
19-02-2024,Telangana,21.19,25.48,25.21,17.71,80.1,10.44,7.84,0,0
19-02-2024,Tripura,15.34,18,17.93,9.12,78,3.77,2.25,2.29,10.07
19-02-2024,Uttar Pradesh,17.12,21.37,20.43,14.42,62.5,8.55,3.93,0,0
19-02-2024,Uttarakhand,3.5,6.21,5.08,-2.44,49.3,6.79,3.48,0,0
19-02-2024,West Bengal,16.41,18.16,17.58,14.63,65.5,9.38,4.48,0,0
19-02-2024,Andaman and Nicobar Islands,21.71,26.32,24.85,16.6,69.4,4.88,2.98,0,0
19-02-2024,Chandigarh,2.91,9.27,7.73,1.11,60.1,4.67,3.22,0,0
19-02-2024,Dadra and Nagar Haveli and Daman and Diu,22.73,29.48,28.28,19.54,74.7,9.93,4.95,0,0
19-02-2024,Delhi,4.21,8.12,8.1,0.27,56.9,11.41,5.35,0,0
19-02-2024,Jammu and Kashmir,1.15,6.09,4.38,-3.48,48,6.88,4.93,0.09,0.58
19-02-2024,Ladakh,2.49,8.1,7.73,0.18,50.4,12.77,6.41,0,0
19-02-2024,Lakshadweep,24.66,28.42,27.46,17.74,75.1,6.01,3.31,0,0
19-02-2024,Puducherry,20.59,26.12,25.83,16.2,66.5,7.07,3.69,0,0
20-02-2024,Andhra Pradesh,19.93,23.75,22.77,15.72,66.5,12.52,6.11,0,0
20-02-2024,Arunachal Pradesh,13.05,17.81,16.49,11,84.5,3.36,2.28,0,0
20-02-2024,Assam,16.34,19.8,18.81,10.63,76.6,2.8,1.95,0,0
20-02-2024,Bihar,15.14,17.94,16.55,9.43,57.4,5.27,3.75,0,0
20-02-2024,Chhattisgarh,15.46,18.98,18.44,8.45,55.2,3.55,2.13,0,0
20-02-2024,Goa,22.92,29.07,28.16,18.56,87.8,5.68,3.94,0,0
20-02-2024,Gujarat,13.81,20.3,18.82,8.95,47.3,3.69,2.75,0,0
20-02-2024,Haryana,1.41,5.74,4.84,-1.28,61.8,6.81,3.2,0,0
20-02-2024,Himachal Pradesh,3.38,7.16,6.08,2.67,60.9,8.06,4.3,0,0
20-02-2024,Jharkhand,14.92,20.48,18.59,11.11,59.3,11.59,6.7,0,0
20-02-2024,Karnataka,21.11,25.85,25.76,17.66,69,2.96,1.96,0,0
20-02-2024,Kerala,21.94,24.88,24.59,16.8,63.5,1.92,1.38,0,0
20-02-2024,Madhya Pradesh,15.72,19.44,19.23,9.43,28.3,8.6,4.32,0,0
20-02-2024,Maharashtra,16.88,21.8,21.39,16.19,73.9,7.98,4.55,0,0
20-02-2024,Manipur,16.28,21.86,20.74,11.2,78.1,5.45,3.81,0,0
20-02-2024,Meghalaya,14,16.79,16.55,10.43,77,5.13,3.2,0,0
20-02-2024,Mizoram,15.79,21.99,20.89,10.38,80.9,7.73,4.07,0,0
20-02-2024,Nagaland,17.2,22.35,20.75,12.37,76.3,5.74,2.93,0,0
20-02-2024,Odisha,16.1,20.27,19.32,14.36,59.5,1.67,0.82,0.99,7.14
20-02-2024,Punjab,0.83,4.13,3.6,-3.35,60.9,6.77,3.12,0,0
20-02-2024,Rajasthan,19.39,23.92,22.8,15.22,45,5.01,3.64,0,0
20-02-2024,Sikkim,4.02,7.97,6.26,-1.03,45.2,1.3,0.92,0,0
20-02-2024,Tamil Nadu,18.45,23.1,22.88,13.17,83.2,4.04,2.81,0,0
20-02-2024,Telangana,23.64,28.66,28.11,21.07,64.8,1.84,1.08,0,0
20-02-2024,Tripura,14.61,20.89,20.43,9.56,76.2,4.86,2.78,18.86,61.28
20-02-2024,Uttar Pradesh,19.19,23.02,22.12,16.61,52,4.08,2.31,0,0
20-02-2024,Uttarakhand,-0.28,2.38,1.07,-4.52,45.3,7.96,4.31,0,0
20-02-2024,West Bengal,16.67,22.84,20.78,15.87,61.5,3.63,1.82,0,0
20-02-2024,Andaman and Nicobar Islands,25.02,29.5,28.67,19.52,68.8,12.07,6.16,0,0
20-02-2024,Chandigarh,5.44,11.82,9.68,-1.3,53.9,3.66,2.04,0,0
20-02-2024,Dadra and Nagar Haveli and Daman and Diu,20.27,26.86,25.13,17.38,63.8,1.85,1.35,0,0
20-02-2024,Delhi,4.18,8.24,7.62,-0.76,51,4.33,2.45,0,0
20-02-2024,Jammu and Kashmir,-0.46,4.32,2.41,-4.61,61.2,3.69,1.84,0,0
20-02-2024,Ladakh,7.46,11.03,10.92,1.59,40.6,2,0.96,1.97,6.77
20-02-2024,Lakshadweep,16.99,21.6,20.29,10.43,65,6.65,4.07,0,0
20-02-2024,Puducherry,21.65,27.31,25.77,16.56,62.8,5.66,3.54,0,0
21-02-2024,Andhra Pradesh,19.68,25.25,23.78,14.1,63.4,5.19,3.28,0,0
21-02-2024,Arunachal Pradesh,13.86,18.96,17.77,9.08,83.6,3.75,1.97,0,0
21-02-2024,Assam,14.3,17.38,17.35,11.29,84,10.62,4.98,0.43,13.6
21-02-2024,Bihar,13.84,19.24,18.65,12,67.2,7.67,3.6,0,0
21-02-2024,Chhattisgarh,18.43,21.23,20.11,11.96,68.2,8.32,5.07,0,0
21-02-2024,Goa,21.01,26.85,26.42,14.93,58.1,6.79,3.12,0,0
21-02-2024,Gujarat,14.55,19.08,17.75,9.76,45.9,8.02,4.3,0,0
21-02-2024,Haryana,-0.16,4.8,3.79,-4.71,57.5,1.02,0.5,0,0
21-02-2024,Himachal Pradesh,2.65,7.27,6.21,1.12,50.2,2.83,1.31,0,0
21-02-2024,Jharkhand,14.55,19.79,18.7,8.66,68.8,6.41,4.35,0,0
21-02-2024,Karnataka,21.22,26.43,25.56,20.85,63.7,8.36,5.59,0,0
21-02-2024,Kerala,20.78,26.63,25.5,15.83,65.1,2.95,2.11,0,0
21-02-2024,Madhya Pradesh,15.47,18.63,18.14,10.82,37.1,12.9,6.73,0,0
21-02-2024,Maharashtra,17.85,19.11,18.55,15.07,65.2,8.24,5.08,0,0
21-02-2024,Manipur,13.49,19.17,18.44,11.04,77.1,11.72,5.4,0,0
21-02-2024,Meghalaya,14.11,19.19,18.26,8.78,77.5,4.38,2.87,0,0
21-02-2024,Mizoram,15.09,19.82,18.62,13.37,81.1,9.06,5.3,0,0
21-02-2024,Nagaland,15.05,18.75,18.31,9.93,80.2,5.95,4.42,0,0
21-02-2024,Odisha,14.86,17.86,17.49,11.48,69.1,3.98,2.18,0,0
21-02-2024,Punjab,1.46,3.67,2.72,-1.4,56.9,1.58,0.82,0,0
21-02-2024,Rajasthan,17.15,23.35,22.28,12.47,49.3,8.15,5.48,0,0
21-02-2024,Sikkim,1.57,5.7,5.67,-3.15,54.3,8.34,3.98,0,0
21-02-2024,Tamil Nadu,20.26,25.35,23.72,15.92,72.8,7.42,3.86,0,0
21-02-2024,Telangana,19.32,24.65,24.36,15.25,59.8,10.55,4.82,0,0
21-02-2024,Tripura,14.02,18.74,18.04,9.85,79.4,2.98,1.94,0.94,35.88
21-02-2024,Uttar Pradesh,16.28,18.92,17.72,11.83,69,10.33,5.05,0,0
21-02-2024,Uttarakhand,4.54,9.36,8.39,3.18,55.7,11.33,5.35,0.52,1.25
21-02-2024,West Bengal,16.35,22.06,21.05,11.02,68.6,12.64,5.79,0,0
21-02-2024,Andaman and Nicobar Islands,20.76,23.41,22.93,14.81,70.9,0.77,0.5,0,0
21-02-2024,Chandigarh,1.73,6.35,5.94,-3.35,54.2,2.55,1.93,0,0
21-02-2024,Dadra and Nagar Haveli and Daman and Diu,20.06,24.53,23.88,16.81,59.2,11.37,5.54,0,0
21-02-2024,Delhi,5.4,8.25,7.91,1.94,73.8,5.07,3.23,0,0
21-02-2024,Jammu and Kashmir,4.87,10.8,10.6,0.96,54.2,1.06,0.5,0,0
21-02-2024,Ladakh,3.02,7.34,6.18,-1.77,45,6.29,3.66,0,0
21-02-2024,Lakshadweep,20.89,27.21,26.72,15.23,71.2,5.98,3.5,0.06,2.84
21-02-2024,Puducherry,23.38,26.72,25.92,20.1,62,14.22,6.68,0,0
22-02-2024,Andhra Pradesh,19.31,25.02,23.66,14.11,81.4,3.46,2.5,0,0
22-02-2024,Arunachal Pradesh,14.86,20.94,19.16,9.95,82.9,4.96,3.5,0,0
22-02-2024,Assam,13.07,18.94,17.61,9.3,77.5,11.7,5.66,0,0
22-02-2024,Bihar,16.73,19.15,19.12,13.28,66.1,1.5,0.87,0,0
22-02-2024,Chhattisgarh,18.5,22.3,20.68,15.93,61.9,9.75,5.02,0,0
22-02-2024,Goa,20.78,24.52,24.42,14.54,80.5,5.98,4.19,0,0
22-02-2024,Gujarat,14.65,18.02,17.16,8.86,35.9,1.85,0.91,0,0
22-02-2024,Haryana,3.26,7.09,6.54,-3.29,50.2,6.04,4.23,0,0
22-02-2024,Himachal Pradesh,1.62,6.93,6.86,-1.73,56.2,10.94,5.11,0,0
22-02-2024,Jharkhand,14.15,19.39,18.41,11.59,69.6,5.89,3.68,0,0
22-02-2024,Karnataka,23.9,27.35,26.48,18.75,64,4.47,2.54,0,0
22-02-2024,Kerala,20.46,23.68,23.49,18.92,64.9,3.52,2.7,0,0
22-02-2024,Madhya Pradesh,15,20.56,19.33,10.67,36.3,4.96,3.37,0,0
22-02-2024,Maharashtra,16.39,18.77,18.37,15.35,45.1,2.75,1.46,0,0
22-02-2024,Manipur,15.07,21.2,19.99,12.17,75.2,8.42,4,0,0
22-02-2024,Meghalaya,14.34,18.28,18.22,9.74,85.1,2.36,1.28,8.05,33.99
22-02-2024,Mizoram,15.43,17.44,16.77,11.94,79.6,6.24,3.56,0,0
22-02-2024,Nagaland,15.28,16.57,16.11,10.18,67.1,3.66,2.03,0,0
22-02-2024,Odisha,15.01,19.67,18.93,9.24,69.5,7.76,4.73,0,0
22-02-2024,Punjab,0.74,6.5,5.34,-0.98,66.2,4.86,3.12,0,0
22-02-2024,Rajasthan,14.59,20.88,20.27,10.3,36.8,2.58,1.82,0,0
22-02-2024,Sikkim,1.93,4.82,4.64,-5.22,55.9,6.03,4.57,0,0
22-02-2024,Tamil Nadu,22.16,26.85,26.21,17.76,60.6,4.7,2.66,0.74,5.07
22-02-2024,Telangana,18.97,24.22,23.04,15.37,73.4,2.19,1.15,0,0
22-02-2024,Tripura,15.59,20.48,19.13,11.11,73.2,6.33,4.35,1.08,2.23
22-02-2024,Uttar Pradesh,19.76,23.51,22.77,14.87,52.3,8.47,4.82,0,0
22-02-2024,Uttarakhand,2.44,8.05,7.02,0.03,50,4.52,2.58,0,0
22-02-2024,West Bengal,17.03,20.11,19.61,14.72,69.3,0.98,0.5,0,0
22-02-2024,Andaman and Nicobar Islands,18.98,23.76,22.58,11.68,75.8,8.92,4.41,0,0
22-02-2024,Chandigarh,2.34,3.71,3.49,-1.07,53.3,6.44,3.03,0,0
22-02-2024,Dadra and Nagar Haveli and Daman and Diu,23.19,28.32,27.52,18.79,61.6,1.06,0.5,0,0
22-02-2024,Delhi,2.86,6.47,5.72,-1.83,65.1,11.11,5.72,0,0
22-02-2024,Jammu and Kashmir,0.74,6.2,5.03,-3.83,58,9.3,4.31,0,0
22-02-2024,Ladakh,7.92,11.85,11.33,2.52,59.7,11.41,5.19,0,0
22-02-2024,Lakshadweep,21.69,27.7,27.19,19.01,71.3,10.39,5.09,0,0
22-02-2024,Puducherry,19.84,22.72,21.97,15.38,73.3,5.71,3.45,0.28,0.51
23-02-2024,Andhra Pradesh,19.6,23.85,23.2,16.32,71.6,11.42,5.41,0,0
23-02-2024,Arunachal Pradesh,15.04,21.05,19.13,9.49,87.3,6.39,3.4,0,0
23-02-2024,Assam,13.93,19.24,18.11,11.62,90.5,10.95,4.98,14.24,75.52
23-02-2024,Bihar,15.35,19.47,18.12,11.74,71.4,3.1,1.44,0.5,2.83
23-02-2024,Chhattisgarh,14.27,18.16,16.78,8.49,66.2,11.35,6.22,0,0
23-02-2024,Goa,21.36,27.02,25.57,15.03,75.8,5.69,3.24,0,0
23-02-2024,Gujarat,16.84,22.05,21.47,13.02,41.8,11.81,5.93,0,0
23-02-2024,Haryana,3.85,11.53,9.05,1.06,55,8.04,5.21,0,0
23-02-2024,Himachal Pradesh,4.35,9.22,7.93,3.15,43.6,5.75,3.53,0,0
23-02-2024,Jharkhand,14.82,17.43,16.32,11.71,66.3,7.61,5.39,0,0
23-02-2024,Karnataka,21.21,24.88,24.45,17.24,64.7,5.97,4.33,0,0
23-02-2024,Kerala,21.34,23.37,22.75,20.61,78.9,6.5,3.57,0,0
23-02-2024,Madhya Pradesh,16.87,20.77,19.53,13.99,39.3,1.55,1.01,0,0
23-02-2024,Maharashtra,17.21,21.04,19.51,10.14,47.9,4.18,3.16,0,0
23-02-2024,Manipur,14.82,19.24,18,11.81,85.7,8.37,5.39,0,0
23-02-2024,Meghalaya,15.62,17.51,17.23,14.02,78.8,1.63,1.19,1,13.05
23-02-2024,Mizoram,13.54,16.86,16.62,10.69,70.3,7.75,3.63,0,0
23-02-2024,Nagaland,14,19.13,18.66,12.17,90.9,2.62,1.81,0,0
23-02-2024,Odisha,13.6,19.84,18.96,9.34,54.8,9.12,4.15,0,0
23-02-2024,Punjab,5.12,10.13,10,0.12,56.9,7.86,4.7,0,0
23-02-2024,Rajasthan,16.63,22.46,21.18,14.95,40.6,9.87,4.91,0,0
23-02-2024,Sikkim,4.56,8.05,7.64,0.53,64.9,5.1,3.28,0,0
23-02-2024,Tamil Nadu,21.25,27.56,25.65,19.25,71.9,7.97,4.34,1.02,9.14
23-02-2024,Telangana,24.52,28.67,27.97,20.38,62.6,1.54,1.1,0,0
23-02-2024,Tripura,14.03,17.61,16.31,10.44,77.5,7.14,3.9,0,0
23-02-2024,Uttar Pradesh,19.74,22.95,22.95,15.34,58.7,3.64,2.42,0,0
23-02-2024,Uttarakhand,6.02,10.26,9.45,3.33,59.4,9.38,4.44,0,0
23-02-2024,West Bengal,17.5,22.61,21.98,13.91,63.8,4.51,2.61,0,0
23-02-2024,Andaman and Nicobar Islands,24,28.08,26.89,21.48,75.4,4.37,2.26,0,0
